opposingTeam,home_or_away,icetime,gameScore,I_F_primaryAssists,I_F_secondaryAssists,log10_I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalityMinutes,log10_I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,I_F_dZoneGiveaways,penalityMinutesDrawn,penaltiesDrawn
CGY,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,2.6263403673750423,0.975,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.6020599913279624,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
COL,AWAY,1.8260748027008264,1.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,AWAY,3.1264561134318045,1.735,1.0,0.0,0.9542425094393248,1.0,2.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,0.8450980400142568,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0
COL,AWAY,3.012837224705172,1.735,0.0,0.0,0.9030899869919436,1.0,2.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.8450980400142568,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0
COL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,AWAY,2.385606273598312,1.735,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WPG,AWAY,0.7781512503836436,0.375,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WPG,AWAY,3.137670537236755,0.375,1.0,1.0,0.7781512503836436,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
WPG,AWAY,3.095518042323151,0.375,0.0,1.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WPG,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,2.089905111439398,0.375,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHI,HOME,1.414973347970818,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,HOME,3.0633333589517497,1.74,0.0,1.0,0.6020599913279624,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
PHI,HOME,2.957607287060095,1.74,0.0,1.0,0.4771212547196624,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PHI,HOME,1.9084850188786493,1.74,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PHI,HOME,2.164352855784437,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,2.0170333392987803,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,3.151982395457474,1.015,1.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.4771212547196624,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
VAN,AWAY,3.091666957595685,1.015,1.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.4771212547196624,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
VAN,AWAY,1.041392685158225,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,1.8573324964312683,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,1.9030899869919435,-0.045,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,3.153204900084284,-0.045,0.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.9542425094393248,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
STL,HOME,2.9595183769729982,-0.045,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.8450980400142568,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
STL,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,HOME,2.637489729512511,-0.045,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.B,HOME,2.734799829588847,2.125,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
T.B,HOME,3.148602654806093,2.125,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
T.B,HOME,2.906335041805091,2.125,1.0,0.0,0.8450980400142568,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,0.9030899869919436,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
T.B,HOME,1.230448921378274,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.B,HOME,1.6532125137753435,2.125,1.0,1.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,HOME,2.225309281725863,1.845,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,HOME,3.2219355998280053,1.845,2.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.6989700043360189,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
VAN,HOME,3.125481265700594,1.845,0.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.6989700043360189,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,2.220108088040055,1.845,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,HOME,3.0773679052841567,1.955,0.0,0.0,0.7781512503836436,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.8450980400142568,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
S.J,HOME,3.04493154614916,1.955,0.0,0.0,0.7781512503836436,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.8450980400142568,0.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
S.J,HOME,1.0791812460476249,1.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,HOME,1.880813592280792,1.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,2.049218022670181,1.735,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,3.123851640967086,1.735,2.0,0.0,0.6020599913279624,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
WPG,HOME,3.05307844348342,1.735,2.0,0.0,0.4771212547196624,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
WPG,HOME,1.7160033436347992,1.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,1.591064607026499,1.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,2.041392685158225,2.575,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ARI,AWAY,3.1565491513317814,2.575,0.0,1.0,0.7781512503836436,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6020599913279624,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
ARI,AWAY,3.0346284566253203,2.575,0.0,1.0,0.6020599913279624,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
ARI,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,2.385606273598312,2.575,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,0.9542425094393248,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,3.143639235274544,0.18,0.0,0.0,0.8450980400142568,0.0,1.0,0.0,1.0,3.0,0.0,4.0,5.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
L.A,AWAY,3.036628895362161,0.18,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
L.A,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,AWAY,2.4727564493172123,0.18,0.0,0.0,0.6020599913279624,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ANA,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,3.1189257528257768,0.58,0.0,0.0,0.9542425094393248,1.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.7781512503836436,1.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
ANA,AWAY,3.094121595840561,0.58,0.0,0.0,0.9542425094393248,1.0,3.0,1.0,1.0,1.0,1.0,5.0,6.0,0.0,0.7781512503836436,1.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
ANA,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,AWAY,1.869231719730976,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,AWAY,1.6989700043360187,-0.18,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S.J,AWAY,3.1089031276673134,-0.18,1.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.6020599913279624,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0
S.J,AWAY,2.9731278535996988,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
S.J,AWAY,1.8512583487190752,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,AWAY,2.3560258571931225,-0.18,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
FLA,HOME,2.127104798364808,2.085,0.0,0.0,0.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
FLA,HOME,3.2187979981117376,2.085,0.0,1.0,0.7781512503836436,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.4771212547196624,1.0,3.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
FLA,HOME,3.157456768134226,2.085,0.0,1.0,0.6020599913279624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4771212547196624,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
FLA,HOME,1.2041199826559248,2.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLA,HOME,1.8512583487190752,2.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,HOME,1.934498451243568,1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,HOME,3.165541076722373,1.075,0.0,0.0,0.6989700043360189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6989700043360189,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
ARI,HOME,3.100025730107862,1.075,0.0,0.0,0.6020599913279624,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6989700043360189,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
ARI,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,HOME,2.08278537031645,1.075,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,HOME,3.010299956639812,1.375,1.0,0.0,0.7781512503836436,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.9542425094393248,1.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
BUF,HOME,2.984077033902831,1.375,0.0,0.0,0.6989700043360189,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.9542425094393248,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
BUF,HOME,1.568201724066995,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,HOME,1.3979400086720375,1.375,1.0,0.0,0.3010299956639812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,AWAY,1.568201724066995,0.935,0.0,0.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,AWAY,3.208441356438567,0.935,0.0,0.0,0.8450980400142568,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
VAN,AWAY,3.111262513659065,0.935,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.4771212547196624,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,AWAY,2.08278537031645,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,2.227886704613673,0.935,0.0,0.0,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CGY,HOME,2.3283796034387376,0.445,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CGY,HOME,3.1401936785786315,0.445,0.0,0.0,0.9030899869919436,0.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.8450980400142568,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0
CGY,HOME,2.835056101720116,0.445,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.6989700043360189,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0
CGY,HOME,1.4471580313422192,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,2.661812685537261,0.445,0.0,0.0,0.6020599913279624,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.3010299956639812,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CAR,HOME,2.222716471147584,0.77,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CAR,HOME,3.0637085593914173,0.77,2.0,0.0,0.6989700043360189,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.9542425094393248,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
CAR,HOME,2.91539983521227,0.77,1.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.9030899869919436,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
CAR,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAR,HOME,2.230448921378274,0.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,HOME,2.271841606536499,0.735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,HOME,3.196452541703389,0.735,0.0,1.0,0.9030899869919436,0.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,0.0,0.9030899869919436,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
DET,HOME,3.0253058652647704,0.735,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,0.7781512503836436,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
DET,HOME,1.863322860120456,0.735,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DET,HOME,2.406540180433955,0.735,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,AWAY,2.071882007306125,2.325,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHI,AWAY,3.147985320683805,2.325,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,4.0,6.0,0.0,0.8450980400142568,1.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
PHI,AWAY,2.975431808509263,2.325,0.0,1.0,0.6989700043360189,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.8450980400142568,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
PHI,AWAY,1.8976270912904407,2.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,AWAY,2.4265112613645754,2.325,0.0,0.0,0.6989700043360189,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,3.160168292958512,1.2,0.0,0.0,0.6989700043360189,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.6020599913279624,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0
MTL,AWAY,3.003029470553618,1.2,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4771212547196624,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
MTL,AWAY,2.03342375548695,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,2.52244423350632,1.2,0.0,0.0,0.6020599913279624,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
CHI,HOME,1.2787536009528289,1.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,3.1126050015345745,1.43,2.0,0.0,0.9030899869919436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8450980400142568,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
CHI,HOME,2.996949248495381,1.43,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,1.591064607026499,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
