requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
215,133.9405535,1.0,1053.578897,760.3860465,0.995348837,5,130,0
15,7.510133333,0.9,1006.2039060000001,4413.6,0.0,1,15,0
98,120.22177549999999,1.0,14.966647400000001,169.71428569999998,0.989795918,2,53,0
1628,54.75675123,0.48411604399999997,613.0466442000001,1322.802067,0.7638665859999999,5,29,1
1414,9.267104199999999,0.293210965,404.0185997,322.2086956,0.080657833,4,1403,1
1819,27.92537213,0.286900728,2038.768569,974.2287769,0.519566395,3,1243,1
22,0.865,1.0,16.45552202,20.59090909,0.954545455,1,22,0
6,1.2229999999999999,1.0,4.102213542,20.66666667,0.833333333,1,6,0
9,0.8038888890000001,1.0,29.667209200000002,26.88888889,0.666666667,2,9,0
86,15.525709299999999,1.0,23.2692133,31.27906977,1.0,1,86,0
1,0.0,1.0,14.92675781,68.0,0.0,1,1,0
133,541.7523683999999,1.0,542.6896807,195.1052632,1.0,4,72,0
631,79.15096018,0.36556814200000004,449.82575319999995,516.9203838999999,0.43640849299999995,2,143,1
6,0.151166667,1.0,3.874348958,28.33333333,0.833333333,1,6,0
22,2.8439090910000004,1.0,29.55193537,23.68181818,0.954545455,1,22,0
1,0.0,1.0,0.0,39.0,1.0,1,1,0
10,33.0286,1.0,26.70048828,48.9,0.9,1,9,0
92,345.8472826,1.0,97.94211744,1053.119565,0.989130435,5,89,0
2,454.709,1.0,11.40283203,15.5,1.0,2,2,0
13,623.1066154,1.0,20.22002704,31.30769231,1.0,2,11,0
11,0.084090909,1.0,89.92800071,58.54545455,1.0,1,11,0
679,2.16415918,0.288282212,0.094629964,0.511794588,1.25e-05,2,7,1
125,534.912864,0.976,74.62240625,1940.7120000000002,0.9520000000000001,4,124,0
5,7729.0536,1.0,0.0,3.4,1.0,5,1,0
28,5.894285714,1.0,31.28111049,72.71428571,1.0,2,28,0
13201,5.6823946670000005,0.8831149159999999,609.837664,101.6066965,0.977047193,6,577,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
78,488.7863333000001,1.0,786.5855118,268.6538462,0.897435897,4,27,0
9,0.423,1.0,29.667209200000002,14.44444444,0.8888888890000001,1,9,0
1,0.0,1.0,137.60058590000003,194.0,1.0,1,1,0
5,5.1766,1.0,6.5265625,33.4,1.0,2,5,0
2,9751.664,1.0,0.0,3.0,1.0,2,2,0
76,68.58482895,1.0,10.19634046,17.21052632,1.0,1,76,0
22,16.04786364,1.0,24.1985973,52.81818182,1.0,3,19,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
6,0.0945,1.0,11.68977865,4.333333333,1.0,1,6,0
3,3665.969333,1.0,0.0,5.666666667,1.0,3,1,0
2,2040.8245,1.0,7.463378906,20.0,1.0,2,2,0
97,45.95757732,1.0,34.65381363,160.0927835,0.639175258,2,90,0
8,0.298625,1.0,36.76623535,24.625,1.0,2,7,0
348,110.6730805,1.0,5.484860475,481.862069,1.0,3,114,0
4,5850.49975,1.0,41.41748047,105.25,0.25,1,2,0
36,235.5786389,1.0,22.78068034,56.94444444,1.0,3,36,0
12,4.9605,1.0,91.58943685,409.3333333,0.916666667,1,12,0
15,0.3522,1.0,21.26451823,31.93333333,1.0,1,15,0
28,2.065,1.0,23.47342355,38.53571429,0.9642857140000001,3,28,0
114,12.58601754,1.0,7.287160772999999,15.23684211,1.0,2,67,0
68,2.5919558819999997,1.0,7.357551126000001,183.94117649999998,1.0,2,65,0
32,174.2814375,0.921875,109.532959,721.53125,0.9375,2,32,0
1876,32.41438799,0.402754847,471.08630389999996,1652.4267300000001,0.841137404,5,29,1
6,9.566833333,1.0,45.0563151,4.333333333,1.0,2,6,0
29,2.970413793,1.0,21.52629984,44.96551724,0.9655172409999999,2,28,0
44,387.0622045,1.0,96.36632191,42.47727273,0.977272727,2,29,0
10,2503.7303,1.0,26.70048828,36.5,0.7,2,10,0
2,2281.217,1.0,7.463378906,50.0,1.0,1,2,0
330,111.7662,0.9090909090000001,38.80458097,43.16060606,0.684848485,4,283,0
36,58.48244444,1.0,50.23537869,60.33333333,1.0,2,22,0
34,0.081970588,1.0,13.26131664,15.97058824,1.0,1,34,0
9,1667.071556,0.8888888890000001,3.5129123260000004,4.222222222,0.7777777779999999,2,9,0
104,1.240625,1.0,47.50304237,45.50961538,0.990384615,3,97,0
16,153.7333125,1.0,15.21411133,12.375,1.0,2,14,0
5,0.0862,1.0,12.61367188,99.6,0.8,1,5,0
16,2.3434375,1.0,25.21209717,17.25,1.0,1,16,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
2385,25.57004641,0.7041429379999999,46.46755601,31.60745787,0.154172194,6,175,1
5,0.1244,1.0,7.47265625,7.2,0.8,1,5,0
74,404.2145405,1.0,12.44144584,71.52702703,1.0,3,67,0
7,3.2060000000000004,1.0,5.484933036,30.28571429,1.0,1,7,0
9,0.302111111,1.0,29.667209200000002,129.6666667,0.8888888890000001,2,9,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
9,0.451222222,1.0,29.667209200000002,321.44444439999995,0.8888888890000001,1,9,0
10,1.9837,1.0,27.31035156,318.5,0.9,1,10,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
57,952.9298421,0.99122807,29.28186678,72.9122807,0.947368421,4,39,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
15,58.43266667,1.0,14.929622400000001,45.33333333,1.0,3,9,0
8,0.04575,1.0,1.460571289,11.0,0.875,1,8,0
15,12.90653333,1.0,43.51432292,48.2,1.0,1,15,0
15128,4.971645905,0.80749323,3.583682485,51.89431212,0.07213238599999999,6,7026,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
8,2881.424875,1.0,4.348266602,10.5,1.0,3,5,0
24,540.2968333,0.979166667,21.47855632,41.75,0.833333333,4,21,0
29,1397.63431,1.0,21.85284213,52.41379310000001,1.0,5,15,0
9,1739.6531109999999,1.0,29.64898003,1081.555556,0.7777777779999999,3,9,0
404,8.979690594,0.915841584,1589.9779429999999,954.3069307,0.992574257,2,323,0
111,1.4378558559999999,1.0,10.09878238,40.18918919,0.981981982,1,111,0
8,11.12325,1.0,22.50500488,24.375,1.0,2,7,0
5687,13.21984034,0.8014770529999999,10.40196631,54.18287322,0.080007034,13,4110,1
1,0.0,1.0,0.0,11.0,1.0,1,1,0
5,0.0858,1.0,16.3703125,19.4,0.8,1,5,0
22,0.601681818,1.0,42.8190696,131.7727273,0.9090909090000001,1,22,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
11924,6.3233499879999995,0.561241881,0.315618811,114.93365659999999,0.04916984,11,11884,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
369,39.84266396,1.0,8.546634167999999,6.279132791,0.997289973,5,146,0
4,1.70375,1.0,304.7583008,1768.0,1.0,1,4,0
3,42.036,0.833333333,1731.418945,2315.0,1.0,3,3,0
6631,11.39195001,0.674567191,6.848004211,78.81666951,0.081519806,13,6620,1
73,0.555849315,1.0,11.9299283,163.19178080000003,1.0,1,73,0
192,157.8830469,1.0,272.39034019999997,133.84375,0.979166667,3,132,0
7328,10.27662622,0.7028676540000001,4.335054091,79.82510858,0.113740015,13,7046,1
2,7664.394,1.0,0.0,2.5,1.0,2,1,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
7,3754.0004289999997,1.0,9.390904017999999,4.285714286,1.0,2,6,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,270.19726560000004,539.0,1.0,1,1,0
26,105.7693077,1.0,105.68885220000001,441.61538459999997,1.0,5,15,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
23,8.426043477999999,0.5,2913.02556,991.6521739,0.913043478,4,21,0
24,2.9594166669999997,1.0,20.22770182,18.66666667,1.0,1,22,0
15,841.8241332999999,1.0,17.36953125,85.6,1.0,4,10,0
1168,59.14423464,0.07679625400000001,2487.558243,979.5620683,0.445451659,7,561,1
8,0.261625,1.0,0.0,2.875,1.0,1,8,0
9,0.081444444,1.0,29.667209200000002,8.0,0.8888888890000001,1,9,0
175,134.7772743,0.9885714290000001,96.42967634,76.50285714,0.782857143,5,60,0
3166,16.58736705,0.669044272,12.80571717,215.7056829,0.077168945,2,2046,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
27,2255.476407,1.0,60.37424045,4.148148148,1.0,2,25,0
8,49.481375,1.0,800.8778076,1049.625,1.0,2,5,0
8,494.49300000000005,1.0,16.81616211,15.625,1.0,1,8,0
17,21.78264706,0.41176470600000004,2287.753906,2996.882353,0.117647059,1,17,0
6,2.5491666669999997,1.0,3.8046875,3.166666667,1.0,2,6,0
11,4506.521909,1.0,4.150568182,3.272727273,1.0,3,4,0
7,325.18285710000004,1.0,2.863002232,3.428571429,1.0,3,6,0
21,77.27333333,1.0,15.30492001,7.714285714,1.0,6,16,0
487,121.3484969,1.0,326.5384088,700.0164271000001,0.8747433259999999,9,268,0
15,0.2196,1.0,12.85299479,6.666666667,0.933333333,1,15,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
10,40.7299,0.95,109.08339840000002,214.0,0.8,2,10,0
34,514.7987059,1.0,2032.2385969999998,2252.823529,0.441176471,2,27,0
9,0.08711111099999999,1.0,29.667209200000002,9.111111111,0.8888888890000001,1,9,0
16,0.1433125,1.0,30.73522949,119.9375,0.4375,2,8,0
10,19.1883,1.0,3.372460938,20.0,1.0,3,10,0
1,0.0,1.0,137.60058590000003,284.0,1.0,1,1,0
16,4.330625,1.0,1216.213135,3189.75,0.0,2,16,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
41,853.5452439,1.0,21.02450934,131.3658537,0.975609756,3,35,0
9,0.193666667,1.0,29.667209200000002,26.55555556,0.8888888890000001,1,9,0
5,320.8138,1.0,16.97011719,3.2,1.0,2,5,0
2,7927.6,1.0,0.0,1.0,1.0,1,1,0
19,46.45457895,1.0,13.72502056,22.15789474,0.947368421,4,13,0
3,0.683666667,1.0,47.40950521,138.0,1.0,1,3,0
3,2777.1820000000002,1.0,0.0,3.0,1.0,3,1,0
70,446.6845,1.0,20.93773717,77.41428571,0.985714286,2,69,0
39,100.83120509999999,1.0,76.42625701,431.3589744,0.974358974,3,17,0
1820,3.53916235,0.8075055040000001,70.99806292,155.4632804,0.22989614600000002,1,113,1
15,0.162666667,0.9,103.8052083,171.33333330000002,0.533333333,1,15,0
4,5.25025,1.0,27.52001953,7.25,1.0,4,4,0
9,0.181777778,1.0,29.667209200000002,20.44444444,0.8888888890000001,1,9,0
17,3.709647059,1.0,42.57611443,334.5882353,0.9411764709999999,1,17,0
9,0.074333333,1.0,29.667209200000002,15.44444444,0.8888888890000001,1,9,0
166,99.24213855,1.0,7.6385895139999995,46.13253012,0.9879518070000001,2,83,0
7,4629.313143,1.0,2.560825893,3.0,1.0,2,6,0
219,323.5666347,0.997716895,622.4815613,556.2694064,0.96347032,5,128,0
1335,28.11885169,0.120973783,616.4541111000001,2736.14382,0.1917603,5,1223,1
119,4.858117647,1.0,888.5412207999999,335.94117650000004,1.0,4,90,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
13201,5.682168698,0.883092285,609.7458249,102.7856343,0.973021916,6,577,1
18,878.0811110999999,1.0,8.497558594,13.94444444,1.0,4,10,0
1,0.0,1.0,0.153320313,52.0,1.0,1,1,0
1,0.0,1.0,270.19726560000004,17102.0,1.0,1,1,0
13,21.95376923,1.0,9.97280649,7.923076922999999,1.0,4,9,0
8,5.7955,0.0625,50.13024902,421.0,0.0,2,8,0
16,55.03,1.0,769.4885254,249.3125,0.9375,2,6,0
89,263.4747079,1.0,11.67050342,93.64044944,1.0,3,54,0
50,0.18198,1.0,24.31353516,13.54,0.98,1,50,0
9,0.291333333,1.0,29.667209200000002,17.88888889,0.8888888890000001,1,9,0
17,332.71358819999995,1.0,15.70616958,45.0,0.9411764709999999,2,9,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
55,2.8400909089999997,1.0,492.7976206999999,2432.327273,0.981818182,3,6,0
1316,53.09917021,0.5106382979999999,527.6575464,475.5235562,0.317629179,2,1127,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
1604,28.90130535,0.10433795400000001,702.1219227000001,2775.510055,0.57630831,6,659,1
6,3.953166667,1.0,2.987630208,10.0,1.0,2,6,0
9,0.945888889,1.0,29.667209200000002,485.5555556,0.8888888890000001,1,9,0
263,50.01771863,1.0,31.76449248,73.54372624,1.0,5,210,0
5,0.2252,1.0,2.529101563,11.4,0.8,1,5,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
9,1.377888889,1.0,1.289388021,21.44444444,1.0,3,9,0
50,0.09974,1.0,24.27644531,81.88,0.98,1,50,0
9,0.15644444400000002,1.0,29.667209200000002,49.55555556,0.8888888890000001,1,9,0
26,164.9125,0.019230768999999998,2082.29387,921.2307691999999,0.038461537999999997,3,22,0
9,0.281888889,1.0,29.667209200000002,42.66666667,0.8888888890000001,1,9,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,6.0,1.0,1,1,0
20,19.32575,1.0,32.20219727,24.85,1.0,3,18,0
18,2129.700111,1.0,22.78965929,20.66666667,1.0,3,17,0
20,0.14885,1.0,11.36630859,79.3,0.65,1,20,0
8,5.54,1.0,5.063720703,3.5,1.0,3,7,0
7,669.4712857000001,1.0,24.71819196,211.0,1.0,2,6,0
50,257.42787999999996,1.0,83.23486328,179.82,1.0,4,45,0
16,64.3675625,1.0,16.42877197,20.75,1.0,1,8,0
8,0.15575,1.0,32.85754395,175.625,1.0,1,8,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
51,826.0719216,1.0,4.81853171,15.37254902,1.0,3,24,0
1,0.0,0.5,121.2871094,808.0,0.0,1,1,0
92,2.38848913,1.0,9.49863069,120.8804348,1.0,2,84,0
5220,1.4397175169999998,0.36254374,310.8219107,501.4027182,1.0,1,3,1
101,2.772079208,1.0,9.714650371,18.48514851,1.0,3,70,0
6,1515.524667,1.0,1.4075520830000001,8.5,0.833333333,2,6,0
593,62.00252639,0.130032247,112.5680392,408.24221989999995,0.026352987999999997,2,336,1
11,3397.738545,1.0,28.69211648,9.181818182,0.9090909090000001,1,10,0
370,16.03229459,0.545945946,442.57165860000003,333.4837838,0.872972973,5,304,0
21,158.1431905,1.0,14.61830357,39.28571429,0.904761905,2,15,0
8,7.9479999999999995,1.0,2.240722656,4.125,1.0,2,8,0
3,5656.427333,1.0,23.75292969,515.3333333,1.0,3,2,0
7,0.151571429,1.0,37.94517299,309.57142860000005,0.7142857140000001,1,7,0
21,2207.4134289999997,0.9285714290000001,18.55296689,141.047619,0.761904762,3,17,0
7,0.494714286,1.0,36.50181362,7.428571429,1.0,2,5,0
3,6134.374,1.0,0.0,3.333333333,1.0,3,1,0
420,122.25033329999998,1.0,19.90505022,197.69047619999998,0.954761905,6,131,0
1140,54.60444588,0.073409015,2573.132329,1147.0813349999999,0.44201864700000004,6,650,1
64,6.0160625,1.0,62.51373291,210.96875,1.0,4,55,0
8,0.221,1.0,32.85754395,11.25,1.0,1,8,0
9,0.448444444,1.0,29.667209200000002,63.33333333,0.8888888890000001,1,9,0
29,150.8195862,1.0,741.4234577000001,685.7931034,0.931034483,5,18,0
25,8.64148,1.0,18.11441406,24.44,1.0,1,15,0
24,23.82108333,1.0,8.427897135,10.83333333,0.958333333,1,16,0
28,1.610071429,1.0,23.512102399999996,52.07142857,0.9642857140000001,1,28,0
1,0.0,1.0,137.60058590000003,1022.0,1.0,1,1,0
10,1305.9042,1.0,26.28603516,18.9,1.0,2,8,0
59,48.57950847,1.0,21.60727291,46.94915254,1.0,4,46,0
1,0.0,1.0,81.74707031,1962.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
2,4.5745,1.0,0.153320313,105.5,1.0,1,1,0
2307,13.54636146,0.471517773,18.05446485,143.9425985,0.129205378,3,1703,1
21,6.450190476,1.0,851.8894624,2287.714286,0.9523809520000001,4,6,0
18,3.0269999999999997,1.0,1602.4877390000001,2083.944444,1.0,5,18,0
48,0.025895832999999997,1.0,10.46232096,27.47916667,1.0,1,48,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,96.17871094,389.0,1.0,1,1,0
4,2.21725,1.0,1109.7148439999999,2109.0,1.0,1,4,0
9420,7.982362102000001,0.785721868,0.092859897,49.04946921,0.043099788,13,6294,1
1,0.0,1.0,0.0,1.0,1.0,1,1,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
5178,5.3958003670000005,0.49599934700000003,325.5071012,167.8337681,0.890324572,4,398,1
5709,13.20122822,0.662421093,0.327054862,93.93546745,0.06345311299999999,13,5681,1
13192,5.68206626,0.8830745170000001,609.6679564,102.88432309999999,0.975796346,6,577,1
39,558.3365385,1.0,17.185872399999997,21.92307692,0.974358974,5,23,0
34,726.0690588,1.0,382.6832491,472.7941176,0.9411764709999999,4,23,0
8,952.507875,1.0,5.333862305,42.375,0.875,2,8,0
3,8288.692332999999,1.0,7.15625,4.333333333,1.0,2,1,0
163,42.85843558,1.0,19.01904596,15.539877300000002,1.0,3,104,0
9,6.5853333329999995,1.0,29.667209200000002,47.11111111,0.8888888890000001,1,9,0
3400,22.11780548,0.75349356,4.912085193999999,112.39162150000001,0.113918256,2,1779,1
71,768.0538028,1.0,8.99712533,12.3943662,1.0,3,39,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,1.0,1.0,1,1,0
56,26.79814286,1.0,23.49276297,68.94642857,0.9642857140000001,1,29,0
49,1.562469388,1.0,77.13809391,64.75510204,1.0,5,49,0
1,0.0,1.0,9.356445313,36.0,0.0,1,1,0
20,11.854000000000001,1.0,2729.469043,2148.6,1.0,5,19,0
27,99.07766667,1.0,25.44744647,15.88888889,1.0,1,14,0
21,0.014285714,1.0,18.4219215,36.57142857,1.0,1,21,0
2,2690.14,1.0,0.0,1.5,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
20,317.15535,1.0,20.19086914,53.25,0.9,2,17,0
29,381.2398966,1.0,440.1307584,920.9655172,0.9655172409999999,5,14,0
1281,58.37961983,0.11904761900000001,0.0,116.23185009999999,0.007025761,8,674,1
29,1267.688862,1.0,22.70134025,227.27586209999998,0.9655172409999999,2,29,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,21.46875,3.0,1.0,1,1,0
1,0.0,1.0,9.356445313,47.0,0.0,1,1,0
10,200.8712,1.0,9.004394531,18.9,1.0,2,7,0
6,0.7245,1.0,18.64876302,13.16666667,1.0,2,6,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
6,0.937666667,1.0,44.05843099,349.0,0.833333333,1,6,0
1,0.0,1.0,270.19726560000004,122.0,1.0,1,1,0
4,0.85025,1.0,973.8271483999999,431.0,1.0,1,4,0
601,44.98524792,0.768718802,200.77007880000002,397.2778702,0.855241265,5,355,0
4,0.07075,1.0,60.01855469,63.0,1.0,2,4,0
1142,18.37627658,0.032734843,959.808614,362.2131444,0.16907542,4,324,1
11,0.17390909100000002,1.0,39.98259943,48.72727273,1.0,2,10,0
147,149.8689116,1.0,91.57627817,109.07482990000001,0.9931972790000001,4,76,0
119,37.59612605,1.0,26.80653394,280.0420168,0.966386555,5,83,0
9,830.3944444,1.0,14.35351563,4.333333333,1.0,3,9,0
67,1.017134328,1.0,21.5150857,9.23880597,0.985074627,1,67,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
96,1.933416667,0.979166667,363.1473796,1426.166667,0.989583333,1,95,0
16,1518.8750630000002,1.0,100.58221440000001,37.1875,1.0,3,15,0
10,0.0938,0.8,10.68574219,53.4,0.7,1,10,0
200,390.37987089999996,0.17225396,84.74486119,118.13907240000002,0.277494517,1,121,1
3570,24.27515219,0.5904979929999999,19608.647,7227.008342,0.867256727,6,346,1
4023,1.85520222,0.47143510899999996,170.2233132,74.38151532,0.034864402,5,320,1
299,12.28065552,1.0,10.94996015,242.3311037,0.581939799,2,151,0
360,117.99186940000001,1.0,263.623489,151.0694444,0.988888889,5,172,0
99,2.435626263,1.0,731.8742207,78.2020202,0.97979798,2,89,0
1174,8.017743612,0.7734241909999999,45.13036111,243.82027259999998,0.482964225,4,1042,0
6,8.149,1.0,3.18359375,3.166666667,1.0,2,6,0
1340,30.16616563,0.042442534000000004,1009.45245,3153.933417,0.34126682700000005,5,869,1
9,0.44877777799999996,1.0,29.667209200000002,167.33333330000002,0.7777777779999999,1,9,0
2052,36.01021711,0.502142406,500.3614541,1580.401901,0.8303610290000001,6,19,1
8,4.05525,1.0,42.02612305,227.25,1.0,2,8,0
10,1122.9532,1.0,26.70048828,63.0,0.7,2,10,0
52,7.196307692,1.0,134.9317721,4858.173077,1.0,2,45,0
1,0.0,1.0,0.0,4.0,1.0,1,1,0
29,888.8828276,1.0,18.22225216,9.275862069,0.896551724,5,21,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
61,5.856114754,1.0,29.89179367,88.24590164,1.0,4,51,0
12372,6.086250669,0.567121225,0.536564673,102.9212046,0.050943212,11,12321,1
19,10.18921053,1.0,15.76315789,17.21052632,1.0,4,10,0
16,619.1971875,1.0,23.56781006,29.75,0.9375,1,12,0
34,636.4560293999999,1.0,19.98018153,40.20588235,0.9411764709999999,1,31,0
10,40.5269,1.0,1863.2011719999998,1558.0,1.0,2,10,0
17,20.43947059,1.0,31.1685432,241.8823529,0.764705882,2,9,0
2,17804.027,1.0,0.0,3.5,1.0,2,2,0
55,794.8061818,1.0,39.51512784,1768.309091,0.981818182,3,48,0
74,178.57525680000003,1.0,16.68903083,62.63513514,1.0,2,36,0
69,0.915463768,1.0,19.01279438,31.07246377,0.985507246,1,66,0
1,0.0,1.0,9.356445313,50.0,0.0,1,1,0
5200,14.45092522,0.60591855,0.191705078,108.98148570000001,0.057531953,13,5198,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,6.0,1.0,1,1,0
211,157.32167769999998,1.0,30.55031842,67.37440758,0.9905213270000001,6,120,0
5,8.699,1.0,3.8203125,3.0,1.0,1,5,0
58,5.395465517000001,1.0,17.16684065,53.5862069,0.7758620690000001,3,55,0
15,0.9751333329999999,1.0,30.7421224,60.86666667,0.8666666670000001,1,15,0
1217,17.53646255,0.08955755,624.4658188999999,2153.074091,0.701526537,2,195,1
1,0.0,1.0,0.0,2.0,1.0,1,1,0
5,6.6938,0.5,1849.324609,2259.4,0.0,2,4,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
7652,9.828534297000001,0.730864587,4.029977462,75.37438105,0.142109389,13,6738,1
100,2.0836200000000002,0.84,180.5876367,755.33,0.86,3,87,0
12,0.10266666699999999,1.0,23.90071615,56.08333333,1.0,1,12,0
12430,6.054112137000001,0.788240912,16.00306542,53.92771511,0.12291401699999999,4,5714,1
1186,51.57471634,0.139079172,2621.272136,817.8867853999999,0.240747605,9,924,1
9344,8.050065109,0.6741542220000001,0.723983912,48.79551902,0.081678149,10,8958,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
8,8.568625,1.0,1737.788696,7743.625,1.0,1,5,0
28,0.332892857,1.0,23.47342355,16.71428571,0.9642857140000001,1,28,0
5,0.1452,1.0,4.2859375,2.6,1.0,1,5,0
62,419.7087581,0.266129032,1276.667197,4055.83871,0.35483871,5,60,0
18,0.33,1.0,35.4671224,13.22222222,1.0,1,18,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.09472656300000001,1.0,0.0,1,1,0
8,2.002125,1.0,33.23596191,201.375,1.0,3,8,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
128,1.902265625,0.97265625,138.3884964,144.8671875,0.984375,2,120,0
38,1110.4409210000001,1.0,28.02400288,172.55263159999998,1.0,9,27,0
5,0.3458,1.0,4.6453125,3.6,1.0,1,5,0
1,0.0,1.0,366.88476560000004,531.0,1.0,1,1,0
19,2505.374632,1.0,97.65830592,1152.1578949999998,1.0,4,18,0
38,3.1496842110000003,1.0,885.2846937,335.0526316,0.947368421,2,38,0
1,0.0,1.0,21.46875,13.0,1.0,1,1,0
11,0.215545455,1.0,89.92800071,190.0,1.0,1,11,0
23,3.9177826089999996,0.891304348,2327.886379,2517.043478,1.0,2,22,0
63,2.906492063,0.992063492,14.85715836,24.98412698,0.23809523800000001,4,57,0
10,0.8226,1.0,1460.5463869999999,930.0,1.0,2,10,0
5565,13.54845646,0.616511474,0.706403902,99.023127,0.070524533,13,5524,1
595,47.42014087,0.135381417,1651.5696269999999,754.402697,0.132581004,1,576,1
1,0.0,1.0,0.0,3.0,1.0,1,1,0
12,18.89458333,1.0,50.83024089,130.0833333,1.0,5,12,0
1,0.0,1.0,0.0,5.0,1.0,1,1,0
9,0.496666667,1.0,29.667209200000002,103.7777778,0.8888888890000001,1,9,0
14,280.76014289999995,1.0,18.68094308,91.14285714,1.0,4,9,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,0.0,180.46191409999997,475.0,0.0,1,1,0
1,0.0,1.0,14.92675781,41.0,1.0,1,1,0
21,236.65942859999998,1.0,37.58672805,26.04761905,1.0,4,19,0
10,7.9018,1.0,1264.1045900000001,6036.7,0.9,1,6,0
5157,13.753357500000002,0.8868024379999999,49.48078961,86.70700409999999,0.575148938,3,1951,1
5,0.1668,1.0,2.098242188,69.8,0.8,1,5,0
22,304.42936360000004,1.0,195.107555,138.68181819999998,1.0,4,12,0
11,105.361,1.0,7.363103692999999,10.09090909,0.9090909090000001,1,11,0
2,8391.8235,1.0,21.46875,3.0,1.0,2,1,0
5371,13.60534235,0.8532530079999999,24.93700754,89.12635473,0.31586838,8,2424,1
1,0.0,1.0,0.0,8.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,2.0,1.0,1,1,0
1,0.0,1.0,0.0,7.0,1.0,1,1,0
2403,38.01141896,0.327846602,16588.267480000002,5866.919654,0.569379304,4,203,1
5,0.1484,1.0,42.79453125,23.8,0.8,1,5,0
63,3.1211428569999997,0.80952381,320.2957899,712.0634921,0.650793651,2,63,0
138,10.67701449,0.9927536229999999,249.94394669999997,309.1014493,0.985507246,4,121,0
18,0.244333333,1.0,31.83420139,268.1111111,0.944444444,1,18,0
2,18759.7425,1.0,0.0,3.5,1.0,2,1,0
8,13.385,1.0,29.83813477,147.375,1.0,3,8,0
3,0.010666667,1.0,0.329101563,12.33333333,1.0,1,3,0
22,817.4063636,1.0,1119.0584609999999,6339.5454549999995,0.9090909090000001,2,15,0
149,12.08243624,0.912751678,79.95211567,307.852349,0.530201342,4,112,0
8,0.2345,1.0,0.0,2.25,1.0,1,8,0
300,36.36755667,0.995,181.603099,201.0866667,1.0,5,168,0
10,3665.3109,1.0,5.4966796879999995,44.7,1.0,3,9,0
261,104.791069,1.0,247.70616319999996,126.8927203,0.992337165,3,142,0
61,2.97642623,1.0,30.73162141,29.39344262,0.491803279,4,49,0
3,7046.565,1.0,0.0,2.0,1.0,2,1,0
7,0.132571429,1.0,5.440708705,60.14285714,0.7142857140000001,1,7,0
1200,61.3906296,0.08987991,2406.545312,865.0724023,0.457285947,7,515,1
10132,7.420836724,0.631199935,0.536880404,54.67076133,0.083401429,6,9817,1
2,0.005,1.0,0.6845703129999999,3.5,1.0,1,2,0
9,0.295222222,1.0,29.667209200000002,7.333333333,0.8888888890000001,1,9,0
1,0.0,1.0,0.0,3.0,1.0,1,1,0
